,level_0,index,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,CaseFatality_Ratio
2227,2227,2249,Nebraska,US,2020-09-20 04:22:56,40.52993007,-100.3924658,7,0,0,7.0,"Frontier, Nebraska, US",266.46364674533686,0.0
2228,2228,2250,Nebraska,US,2020-09-20 04:22:56,40.17642064,-99.91247454,33,1,0,32.0,"Furnas, Nebraska, US",705.7313943541487,3.0303030303030303
2229,2229,2251,Nebraska,US,2020-09-20 04:22:56,40.26186809,-96.68946704,201,5,0,196.0,"Gage, Nebraska, US",934.3187839910753,2.487562189054726
2230,2230,2252,Nebraska,US,2020-09-20 04:22:56,41.61703149,-102.3313973,9,0,0,9.0,"Garden, Nebraska, US",489.9292324442025,0.0
2231,2231,2253,Nebraska,US,2020-09-20 04:22:56,41.91428955,-98.99111827,6,0,0,6.0,"Garfield, Nebraska, US",304.7232097511427,0.0
2232,2232,2254,Nebraska,US,2020-09-20 04:22:56,40.51481965,-99.83020279,32,0,0,32.0,"Gosper, Nebraska, US",1608.0402010050257,0.0
2233,2233,2255,Nebraska,US,2020-09-20 04:22:56,41.91528587,-101.740701,1,0,0,1.0,"Grant, Nebraska, US",160.5136436597111,0.0
2234,2234,2256,Nebraska,US,2020-09-20 04:22:56,41.56742671,-98.52150266,22,0,0,22.0,"Greeley, Nebraska, US",933.786078098472,0.0
2235,2235,2257,Nebraska,US,2020-09-20 04:22:56,40.87257079,-98.50218293,1958,47,0,1911.0,"Hall, Nebraska, US",3191.3679852655932,2.400408580183861
2236,2236,2258,Nebraska,US,2020-09-20 04:22:56,40.87349452,-98.02099117,119,12,0,107.0,"Hamilton, Nebraska, US",1276.2762762762766,10.084033613445378
2237,2237,2259,Nebraska,US,2020-09-20 04:22:56,40.17658508,-99.40438879,14,0,0,14.0,"Harlan, Nebraska, US",414.2011834319526,0.0
2238,2238,2260,Nebraska,US,2020-09-20 04:22:56,40.17609175,-101.04164770000001,4,0,0,4.0,"Hitchcock, Nebraska, US",144.82259232440262,0.0
2239,2239,2261,Nebraska,US,2020-09-20 04:22:56,42.45522056,-98.78402558,50,0,0,50.0,"Holt, Nebraska, US",496.67229561935034,0.0
2240,2240,2262,Nebraska,US,2020-09-20 04:22:56,41.91586243,-101.1354293,7,0,0,7.0,"Hooker, Nebraska, US",1026.392961876833,0.0
2241,2241,2263,Nebraska,US,2020-09-20 04:22:56,41.2200529,-98.5166499,88,5,0,83.0,"Howard, Nebraska, US",1365.3995345228861,5.6818181818181825
2242,2242,2264,Nebraska,US,2020-09-20 04:22:56,40.17584531,-97.142601,29,0,0,29.0,"Jefferson, Nebraska, US",411.58103888731193,0.0
2243,2243,2265,Nebraska,US,2020-09-20 04:22:56,40.39257596,-96.26522753,40,0,0,40.0,"Johnson, Nebraska, US",788.7990534411357,0.0
2244,2244,2266,Nebraska,US,2020-09-20 04:22:56,40.50663314,-98.94877182,137,0,0,137.0,"Kearney, Nebraska, US",2109.314857582756,0.0
2245,2245,2267,Nebraska,US,2020-09-20 04:22:56,41.19930341,-101.66201640000001,60,0,0,60.0,"Keith, Nebraska, US",746.8259895444362,0.0
2246,2246,2268,Nebraska,US,2020-09-20 04:22:56,42.87990694,-99.71343729,4,0,0,4.0,"Keya Paha, Nebraska, US",496.27791563275434,0.0
2247,2247,2269,Nebraska,US,2020-09-20 04:22:56,41.19774275,-103.7148131,15,0,0,15.0,"Kimball, Nebraska, US",412.9955947136564,0.0
2248,2248,2270,Nebraska,US,2020-09-20 04:22:56,42.63758421,-97.89178836,132,0,0,132.0,"Knox, Nebraska, US",1584.2534805568896,0.0
2249,2249,2271,Nebraska,US,2020-09-20 04:22:56,40.78416049,-96.68777155,5605,24,0,5581.0,"Lancaster, Nebraska, US",1756.5577109906296,0.4281891168599465
2250,2250,2272,Nebraska,US,2020-09-20 04:22:56,41.04658298,-100.74753740000001,356,2,0,354.0,"Lincoln, Nebraska, US",1019.6482786274847,0.5617977528089888
2251,2251,2273,Nebraska,US,2020-09-20 04:22:56,41.56650314,-100.4817851,6,0,0,6.0,"Logan, Nebraska, US",802.1390374331551,0.0
2252,2252,2274,Nebraska,US,2020-09-20 04:22:56,41.91371961,-99.45440415,3,0,0,3.0,"Loup, Nebraska, US",451.8072289156627,0.0
2253,2253,2275,Nebraska,US,2020-09-20 04:22:56,41.91676024,-97.6005481,775,5,0,770.0,"Madison, Nebraska, US",2208.0401151029946,0.6451612903225806
2254,2254,2276,Nebraska,US,2020-09-20 04:22:56,41.56797682,-101.05993620000001,6,0,0,6.0,"McPherson, Nebraska, US",1214.5748987854256,0.0
2255,2255,2277,Nebraska,US,2020-09-20 04:22:56,41.16624273,-98.0374887,81,1,0,80.0,"Merrick, Nebraska, US",1044.4874274661508,1.2345679012345678
2256,2256,2278,Nebraska,US,2020-09-20 04:22:56,41.71711774,-103.0061405,75,0,0,75.0,"Morrill, Nebraska, US",1615.6828953037484,0.0
2257,2257,2279,Nebraska,US,2020-09-20 04:22:56,41.39750195,-97.99327291,24,0,0,24.0,"Nance, Nebraska, US",682.0119352088661,0.0
2258,2258,2280,Nebraska,US,2020-09-20 04:22:56,40.38514847,-95.85433992,114,0,0,114.0,"Nemaha, Nebraska, US",1635.1118760757315,0.0
2259,2259,2281,Nebraska,US,2020-09-20 04:22:56,40.17637905,-98.04743961,13,0,0,13.0,"Nuckolls, Nebraska, US",313.404050144648,0.0
2260,2260,2282,Nebraska,US,2020-09-20 04:22:56,40.64843556,-96.13374142,135,1,0,134.0,"Otoe, Nebraska, US",843.1176617536847,0.7407407407407407
2261,2261,2283,Nebraska,US,2020-09-20 04:22:56,40.13141096,-96.23705437,15,0,0,15.0,"Pawnee, Nebraska, US",574.052812858783,0.0
2262,2262,2285,Nebraska,US,2020-09-20 04:22:56,40.51156033,-99.41461667,102,0,0,102.0,"Phelps, Nebraska, US",1129.0679654638036,0.0
2263,2263,2286,Nebraska,US,2020-09-20 04:22:56,42.26434853,-97.60122773,100,7,0,93.0,"Pierce, Nebraska, US",1398.9927252378284,7.0
2264,2264,2287,Nebraska,US,2020-09-20 04:22:56,41.57246836,-97.52144359,1010,3,0,1007.0,"Platte, Nebraska, US",3017.6277263220795,0.297029702970297
2265,2265,2288,Nebraska,US,2020-09-20 04:22:56,41.18813488,-97.56630712,49,1,0,48.0,"Polk, Nebraska, US",939.9577978131597,2.0408163265306123
2266,2266,2289,Nebraska,US,2020-09-20 04:22:56,40.17556879999999,-100.476998,25,0,0,25.0,"Red Willow, Nebraska, US",233.12196941439763,0.0
2267,2267,2290,Nebraska,US,2020-09-20 04:22:56,40.1247415,-95.71755036,50,1,0,49.0,"Richardson, Nebraska, US",635.7279084551811,2.0
2268,2268,2291,Nebraska,US,2020-09-20 04:22:56,42.42252217,-99.44832069,37,0,0,37.0,"Rock, Nebraska, US",2726.6028002947683,0.0
2269,2269,2292,Nebraska,US,2020-09-20 04:22:56,40.52418865,-97.14085859,692,2,0,690.0,"Saline, Nebraska, US",4865.016872890888,0.28901734104046245
2270,2270,2293,Nebraska,US,2020-09-20 04:22:56,41.11314181,-96.11156432,3356,15,0,3341.0,"Sarpy, Nebraska, US",1792.7733498579032,0.4469606674612634
2271,2271,2294,Nebraska,US,2020-09-20 04:22:56,41.227810299999994,-96.63773905,401,3,0,398.0,"Saunders, Nebraska, US",1858.3742700899065,0.7481296758104738
2272,2272,2295,Nebraska,US,2020-09-20 04:22:56,41.85070896,-103.70809859999999,405,7,0,398.0,"Scotts Bluff, Nebraska, US",1137.0655286652816,1.728395061728395
2273,2273,2296,Nebraska,US,2020-09-20 04:22:56,40.87241834,-97.139673,203,3,0,200.0,"Seward, Nebraska, US",1174.496644295302,1.477832512315271
2274,2274,2297,Nebraska,US,2020-09-20 04:22:56,42.50284406,-102.4126613,47,0,0,47.0,"Sheridan, Nebraska, US",895.9207014868471,0.0
2275,2275,2298,Nebraska,US,2020-09-20 04:22:56,41.22045983,-98.97588642,23,1,0,22.0,"Sherman, Nebraska, US",766.4111962679108,4.3478260869565215
2276,2276,2299,Nebraska,US,2020-09-20 04:22:56,42.48932059,-103.7576544,7,0,0,7.0,"Sioux, Nebraska, US",600.3430531732419,0.0
2277,2277,2300,Nebraska,US,2020-09-20 04:22:56,41.9169835,-97.19394708,39,0,0,39.0,"Stanton, Nebraska, US",658.7837837837837,0.0
2278,2278,2301,Nebraska,US,2020-09-20 04:22:56,40.17626377,-97.59504381,29,0,0,29.0,"Thayer, Nebraska, US",579.6522086747951,0.0
2279,2279,2302,Nebraska,US,2020-09-20 04:22:56,41.91358968,-100.5556632,5,0,0,5.0,"Thomas, Nebraska, US",692.5207756232687,0.0
2280,2280,2303,Nebraska,US,2020-09-20 04:22:56,42.15725356,-96.54157099,244,4,0,240.0,"Thurston, Nebraska, US",3377.6301218161684,1.639344262295082
2281,2281,2304,Nebraska,US,2020-09-20 04:22:56,41.56730777,-98.98197724,30,0,0,30.0,"Valley, Nebraska, US",721.5007215007214,0.0
2282,2282,2305,Nebraska,US,2020-09-20 04:22:56,41.52815707,-96.22019892,242,2,0,240.0,"Washington, Nebraska, US",1167.4465724347533,0.8264462809917356
2283,2283,2306,Nebraska,US,2020-09-20 04:22:56,42.20934475,-97.11926964,115,0,0,115.0,"Wayne, Nebraska, US",1225.3596164091634,0.0
2284,2284,2307,Nebraska,US,2020-09-20 04:22:56,40.17642643,-98.50019851,15,0,0,15.0,"Webster, Nebraska, US",430.16919988528815,0.0
2285,2285,2308,Nebraska,US,2020-09-20 04:22:56,41.91482725,-98.52798941,1,0,0,1.0,"Wheeler, Nebraska, US",127.7139208173691,0.0
2286,2286,2309,Nebraska,US,2020-09-20 04:22:56,40.87272618,-97.59710186,148,1,0,147.0,"York, Nebraska, US",1081.9504349733168,0.6756756756756757
2287,2287,2310,Nevada,US,2020-09-20 04:22:56,39.15509045,-119.7480219,523,8,0,515.0,"Carson City, Nevada, US",935.331568781744,1.5296367112810707
2288,2288,2311,Nevada,US,2020-09-20 04:22:56,39.58105744,-118.3394607,137,3,0,134.0,"Churchill, Nevada, US",550.0020073065958,2.18978102189781
2289,2289,2312,Nevada,US,2020-09-20 04:22:56,36.21458855,-115.0130241,63877,1327,0,62550.0,"Clark, Nevada, US",2818.042850556863,2.0774300608982887
2290,2290,2313,Nevada,US,2020-09-20 04:22:56,38.912862,-119.61713329999999,286,1,0,285.0,"Douglas, Nevada, US",584.8072794192823,0.34965034965034963
2291,2291,2314,Nevada,US,2020-09-20 04:22:56,41.14531606,-115.3577619,904,8,0,896.0,"Elko, Nevada, US",1712.834893326765,0.8849557522123894
2292,2292,2315,Nevada,US,2020-09-20 04:22:56,39.98100864,-116.26832040000001,10,0,0,10.0,"Eureka, Nevada, US",492.8536224741252,0.0
2293,2293,2316,Nevada,US,2020-09-20 04:22:56,41.40692186,-118.11094270000001,118,4,0,114.0,"Humboldt, Nevada, US",701.0872794248708,3.3898305084745757
2294,2294,2317,Nevada,US,2020-09-20 04:22:56,39.933223299999995,-117.03970749999999,70,1,0,69.0,"Lander, Nevada, US",1265.3651482284888,1.4285714285714286
2295,2295,2318,Nevada,US,2020-09-20 04:22:56,37.64268459,-114.8790388,7,0,0,7.0,"Lincoln, Nevada, US",135.05691684352692,0.0
2296,2296,2319,Nevada,US,2020-09-20 04:22:56,39.01777974,-119.18704790000001,407,7,0,400.0,"Lyon, Nevada, US",707.7030081724918,1.71990171990172
2297,2297,2320,Nevada,US,2020-09-20 04:22:56,38.53841696,-118.4344506,13,0,0,13.0,"Mineral, Nevada, US",288.56825749167587,0.0
2298,2298,2321,Nevada,US,2020-09-20 04:22:56,38.04264256,-116.47227020000001,492,15,0,477.0,"Nye, Nevada, US",1057.5414311200911,3.0487804878048776
2299,2299,2322,Nevada,US,2020-09-20 04:22:56,40.44003782,-118.40056409999998,21,0,0,21.0,"Pershing, Nevada, US",312.2676579925651,0.0
2300,2300,2323,Nevada,US,2020-09-20 04:22:56,39.44875482,-119.5250207,9,0,0,9.0,"Storey, Nevada, US",218.287654620422,0.0
2301,2301,2324,Nevada,US,2020-09-20 04:22:56,40.66562265,-119.6631594,8493,153,0,8340.0,"Washoe, Nevada, US",1801.199951645639,1.801483574708584
2302,2302,2325,Nevada,US,2020-09-20 04:22:56,39.44157041,-114.89996599999999,52,1,0,51.0,"White Pine, Nevada, US",542.7974947807933,1.9230769230769231
2303,2303,2326,New Hampshire,US,2020-09-20 04:22:56,43.51637314,-71.41684235,143,4,0,139.0,"Belknap, New Hampshire, US",233.26753992463662,2.797202797202797
2304,2304,2327,New Hampshire,US,2020-09-20 04:22:56,43.87498583,-71.20430216,119,2,0,117.0,"Carroll, New Hampshire, US",243.30402780617462,1.680672268907563
2305,2305,2328,New Hampshire,US,2020-09-20 04:22:56,42.92015988,-72.25311043,142,3,0,139.0,"Cheshire, New Hampshire, US",186.63337057238616,2.112676056338028
2306,2306,2329,New Hampshire,US,2020-09-20 04:22:56,44.69063265,-71.30633239,21,0,0,21.0,"Coos, New Hampshire, US",66.53359946773121,0.0
2307,2307,2330,New Hampshire,US,2020-09-20 04:22:56,43.93779815,-71.82057197,132,1,0,131.0,"Grafton, New Hampshire, US",146.85268006141112,0.7575757575757576
2308,2308,2331,New Hampshire,US,2020-09-20 04:22:56,42.91537785,-71.7200253,4289,288,0,4001.0,"Hillsborough, New Hampshire, US",1028.475511060488,6.714851946840756
2309,2309,2332,New Hampshire,US,2020-09-20 04:22:56,43.29662971,-71.6811573,557,23,0,534.0,"Merrimack, New Hampshire, US",367.92147485649735,4.129263913824056
2310,2310,2333,New Hampshire,US,2020-09-20 04:22:56,42.98499744,-71.12883377,1971,103,0,1868.0,"Rockingham, New Hampshire, US",636.2805832733424,5.225773718924403
2311,2311,2334,New Hampshire,US,2020-09-20 04:22:56,43.291833000000004,-71.02336013,493,13,0,480.0,"Strafford, New Hampshire, US",377.3931548689842,2.636916835699797
2312,2312,2335,New Hampshire,US,2020-09-20 04:22:56,43.36094111,-72.22203125,50,1,0,49.0,"Sullivan, New Hampshire, US",115.88559773791313,2.0
2313,2313,2336,New Jersey,US,2020-09-20 04:22:56,39.47538693,-74.65848483,3956,255,0,3701.0,"Atlantic, New Jersey, US",1500.3602988584216,6.445904954499494
2314,2314,2337,New Jersey,US,2020-09-20 04:22:56,40.96010917,-74.07164325,22145,2044,0,20101.0,"Bergen, New Jersey, US",2375.558087195693,9.230074508918491
2315,2315,2338,New Jersey,US,2020-09-20 04:22:56,39.87681124,-74.66927768,6901,490,0,6411.0,"Burlington, New Jersey, US",1549.571235143674,7.100420228952325
2316,2316,2339,New Jersey,US,2020-09-20 04:22:56,39.80343818,-74.96388753,9667,605,0,9062.0,"Camden, New Jersey, US",1908.697635205175,6.258404882590256
2317,2317,2340,New Jersey,US,2020-09-20 04:22:56,39.15008829,-74.80170244,995,95,0,900.0,"Cape May, New Jersey, US",1081.0634622279686,9.547738693467336
2318,2318,2341,New Jersey,US,2020-09-20 04:22:56,39.37199394,-75.10712559,3728,157,0,3571.0,"Cumberland, New Jersey, US",2493.19520889204,4.21137339055794
2319,2319,2342,New Jersey,US,2020-09-20 04:22:56,40.78681335,-74.24657979,20803,2125,0,18678.0,"Essex, New Jersey, US",2603.7110047248043,10.214872854876699
2320,2320,2343,New Jersey,US,2020-09-20 04:22:56,39.71581067,-75.13995546,4281,224,0,4057.0,"Gloucester, New Jersey, US",1467.9257704810107,5.232422331231021
2321,2321,2344,New Jersey,US,2020-09-20 04:22:56,40.73766234,-74.07515667,20468,1513,0,18955.0,"Hudson, New Jersey, US",3044.06216026092,7.392026578073089
2322,2322,2345,New Jersey,US,2020-09-20 04:22:56,40.56335249,-74.91284156,1282,125,0,1157.0,"Hunterdon, New Jersey, US",1030.7869197803348,9.750390015600622
2323,2323,2346,New Jersey,US,2020-09-20 04:22:56,40.28047017,-74.70479631,8563,635,0,7928.0,"Mercer, New Jersey, US",2330.511934245979,7.4156253649421915
2324,2324,2347,New Jersey,US,2020-09-20 04:22:56,40.43629879,-74.41426991,19050,1425,0,17625.0,"Middlesex, New Jersey, US",2308.917390450657,7.480314960629921
2325,2325,2348,New Jersey,US,2020-09-20 04:22:56,40.26549699,-74.22240686,11438,864,0,10574.0,"Monmouth, New Jersey, US",1848.4312252038235,7.553768141283442
2326,2326,2349,New Jersey,US,2020-09-20 04:22:56,40.86095313,-74.54553709999998,7718,831,0,6887.0,"Morris, New Jersey, US",1569.193546747451,10.767038092770147
2327,2327,2350,New Jersey,US,2020-09-20 04:22:56,39.8895449,-74.28089251,12182,1042,0,11140.0,"Ocean, New Jersey, US",2006.3044931866016,8.553603677557051
2328,2328,2351,New Jersey,US,2020-09-20 04:22:56,41.03238628,-74.29954144,18799,1251,0,17548.0,"Passaic, New Jersey, US",3746.119172781004,6.654609287728071
2329,2329,2352,New Jersey,US,2020-09-20 04:22:56,39.58719656,-75.34696629999998,1039,89,0,950.0,"Salem, New Jersey, US",1665.4644545964575,8.565928777670837
2330,2330,2353,New Jersey,US,2020-09-20 04:22:56,40.56465737,-74.61683016,5685,569,0,5116.0,"Somerset, New Jersey, US",1728.3102385280938,10.008795074758137
2331,2331,2355,New Jersey,US,2020-09-20 04:22:56,40.65835409,-74.30680092,17415,1356,0,16059.0,"Union, New Jersey, US",3130.2744180277923,7.786391042204996
2332,2332,2356,New Jersey,US,2020-09-20 04:22:56,40.85951833,-74.99556527,1428,171,0,1257.0,"Warren, New Jersey, US",1356.5504859072646,11.974789915966387
2333,2333,2357,New Mexico,US,2020-09-20 04:22:56,35.05163625,-106.6703554,6198,170,0,6028.0,"Bernalillo, New Mexico, US",912.6503229910428,2.7428202646014843
2334,2334,2358,New Mexico,US,2020-09-20 04:22:56,33.91514144,-108.4046587,9,1,0,8.0,"Catron, New Mexico, US",255.17436915225403,11.111111111111107
2335,2335,2359,New Mexico,US,2020-09-20 04:22:56,33.36406072,-104.4665365,1014,10,0,1004.0,"Chaves, New Mexico, US",1569.2950553277105,0.9861932938856016
2336,2336,2360,New Mexico,US,2020-09-20 04:22:56,34.91131525,-107.998876,406,20,0,386.0,"Cibola, New Mexico, US",1522.024367385192,4.9261083743842375
2337,2337,2361,New Mexico,US,2020-09-20 04:22:56,36.60569702,-104.64726740000002,27,1,0,26.0,"Colfax, New Mexico, US",226.11171593668868,3.703703703703704
2338,2338,2362,New Mexico,US,2020-09-20 04:22:56,34.57421077,-103.34688759999999,740,5,0,735.0,"Curry, New Mexico, US",1511.6231564325697,0.6756756756756757
2339,2339,2363,New Mexico,US,2020-09-20 04:22:56,34.34274529,-104.4117842,1,0,0,1.0,"De Baca, New Mexico, US",57.20823798627003,0.0
2340,2340,2364,New Mexico,US,2020-09-20 04:22:56,32.35275771,-106.83293870000001,3117,53,0,3064.0,"Dona Ana, New Mexico, US",1428.5386924539976,1.700352903432788
2341,2341,2365,New Mexico,US,2020-09-20 04:22:56,32.47167456,-104.3053527,686,6,0,680.0,"Eddy, New Mexico, US",1173.4519329456039,0.8746355685131195
2342,2342,2366,New Mexico,US,2020-09-20 04:22:56,32.73911281,-108.3827845,109,2,0,107.0,"Grant, New Mexico, US",403.7336098970293,1.834862385321101
2343,2343,2367,New Mexico,US,2020-09-20 04:22:56,34.86319296,-104.790669,34,1,0,33.0,"Guadalupe, New Mexico, US",790.6976744186046,2.9411764705882355
2344,2344,2368,New Mexico,US,2020-09-20 04:22:56,35.85751555,-103.82209379999999,2,0,0,2.0,"Harding, New Mexico, US",320.0,0.0
2345,2345,2369,New Mexico,US,2020-09-20 04:22:56,31.91383467,-108.7151824,99,2,0,97.0,"Hidalgo, New Mexico, US",2358.265840876608,2.0202020202020203
2346,2346,2370,New Mexico,US,2020-09-20 04:22:56,32.79215361,-103.4123733,1320,21,0,1299.0,"Lea, New Mexico, US",1857.3237653018148,1.5909090909090908
2347,2347,2371,New Mexico,US,2020-09-20 04:22:56,33.74526079,-105.4586166,186,3,0,183.0,"Lincoln, New Mexico, US",950.337216431637,1.6129032258064515
2348,2348,2372,New Mexico,US,2020-09-20 04:22:56,35.86631386,-106.31349850000001,31,0,0,31.0,"Los Alamos, New Mexico, US",160.0495637358666,0.0
2349,2349,2373,New Mexico,US,2020-09-20 04:22:56,32.18179341,-107.75088259999998,401,6,0,395.0,"Luna, New Mexico, US",1691.3408410308325,1.4962593516209477
2350,2350,2374,New Mexico,US,2020-09-20 04:22:56,35.58007720000001,-108.262245,4292,255,0,4037.0,"McKinley, New Mexico, US",6013.984054254767,5.941286113699907
2351,2351,2375,New Mexico,US,2020-09-20 04:22:56,36.01095101,-104.9497716,7,0,0,7.0,"Mora, New Mexico, US",154.83300154833,0.0
2352,2352,2376,New Mexico,US,2020-09-20 04:22:56,32.61348406,-105.7417604,247,13,0,234.0,"Otero, New Mexico, US",365.98014520669716,5.2631578947368425
2353,2353,2377,New Mexico,US,2020-09-20 04:22:56,35.10403332,-103.54817270000001,71,2,0,69.0,"Quay, New Mexico, US",860.2932267054405,2.8169014084507036
2354,2354,2378,New Mexico,US,2020-09-20 04:22:56,36.51072137,-106.69316740000001,383,13,0,370.0,"Rio Arriba, New Mexico, US",984.0446031705252,3.3942558746736293
2355,2355,2379,New Mexico,US,2020-09-20 04:22:56,34.02097406,-103.4799493,266,3,0,263.0,"Roosevelt, New Mexico, US",1437.8378378378382,1.1278195488721805
2356,2356,2380,New Mexico,US,2020-09-20 04:22:56,36.50838318,-108.32043700000001,3257,197,0,3060.0,"San Juan, New Mexico, US",2627.5028638732474,6.04851089960086
2357,2357,2381,New Mexico,US,2020-09-20 04:22:56,35.48014807,-104.8163562,93,0,0,93.0,"San Miguel, New Mexico, US",340.9465850350112,0.0
2358,2358,2382,New Mexico,US,2020-09-20 04:22:56,35.68862401,-106.86878030000001,1313,40,0,1273.0,"Sandoval, New Mexico, US",894.7311036606972,3.046458492003046
2359,2359,2383,New Mexico,US,2020-09-20 04:22:56,35.50708973,-105.9774716,939,5,0,934.0,"Santa Fe, New Mexico, US",624.5095039838252,0.5324813631522897
2360,2360,2384,New Mexico,US,2020-09-20 04:22:56,33.13028233,-107.1925893,42,1,0,41.0,"Sierra, New Mexico, US",389.2132332499305,2.380952380952381
2361,2361,2385,New Mexico,US,2020-09-20 04:22:56,34.00715494,-106.9298354,88,6,0,82.0,"Socorro, New Mexico, US",528.9415158982989,6.8181818181818175
2362,2362,2386,New Mexico,US,2020-09-20 04:22:56,36.58006022,-105.63101979999999,129,4,0,125.0,"Taos, New Mexico, US",394.21813403416564,3.1007751937984502
2363,2363,2387,New Mexico,US,2020-09-20 04:22:56,34.64048375,-105.8508949,65,1,0,64.0,"Torrance, New Mexico, US",420.4126511868572,1.5384615384615383
2364,2364,2388,New Mexico,US,2020-09-20 04:22:56,36.48126404,-103.4709624,31,2,0,29.0,"Union, New Mexico, US",763.7349100763735,6.451612903225808
2365,2365,2389,New Mexico,US,2020-09-20 04:22:56,34.71669834,-106.8103733,548,4,0,544.0,"Valencia, New Mexico, US",714.5837679949926,0.7299270072992701
2366,2366,2390,New York,US,2020-09-20 04:22:56,42.60060306,-73.97723916,3006,134,0,2872.0,"Albany, New York, US",983.9413955863388,4.45775116433799
2367,2367,2391,New York,US,2020-09-20 04:22:56,42.25748406,-78.02750466,96,1,0,95.0,"Allegany, New York, US",208.28361285283455,1.0416666666666667
2368,2368,2392,New York,US,2020-09-20 04:22:56,40.85209301,-73.86282755,52526,4939,0,47587.0,"Bronx, New York, US",3703.6906460058367,9.402962342458974
2369,2369,2393,New York,US,2020-09-20 04:22:56,42.15903158,-75.81326086,1459,69,0,1390.0,"Broome, New York, US",765.9275124942253,4.729266620973268
2370,2370,2394,New York,US,2020-09-20 04:22:56,42.24778241,-78.67923096,253,6,0,247.0,"Cattaraugus, New York, US",332.38304189602854,2.3715415019762847
2371,2371,2395,New York,US,2020-09-20 04:22:56,42.91261714,-76.55731592,196,2,0,194.0,"Cayuga, New York, US",255.9548683660677,1.020408163265306
2372,2372,2396,New York,US,2020-09-20 04:22:56,42.22769210000001,-79.36691763,536,9,0,527.0,"Chautauqua, New York, US",422.36984153250916,1.6791044776119404
2373,2373,2397,New York,US,2020-09-20 04:22:56,42.13891056,-76.7638805,322,3,0,319.0,"Chemung, New York, US",385.832055214724,0.9316770186335404
2374,2374,2398,New York,US,2020-09-20 04:22:56,42.49430041,-75.60887553,248,7,0,241.0,"Chenango, New York, US",525.3458173575953,2.8225806451612905
2375,2375,2399,New York,US,2020-09-20 04:22:56,44.74530905,-73.67875352,154,5,0,149.0,"Clinton, New York, US",191.34000124246757,3.2467532467532467
2376,2376,2400,New York,US,2020-09-20 04:22:56,42.24819348,-73.63089095,580,37,0,543.0,"Columbia, New York, US",975.4292729688368,6.379310344827586
2377,2377,2401,New York,US,2020-09-20 04:22:56,42.59509207,-76.07048931,155,0,0,155.0,"Cortland, New York, US",325.76028246569007,0.0
2378,2378,2402,New York,US,2020-09-20 04:22:56,42.19837623,-74.96709306,130,4,0,126.0,"Delaware, New York, US",294.5508100147275,3.0769230769230766
2379,2379,2403,New York,US,2020-09-20 04:22:56,41.76486060000001,-73.74356679,5053,153,0,4900.0,"Dutchess, New York, US",1717.434011515271,3.027904215317633
2380,2380,2404,New York,US,2020-09-20 04:22:56,42.76249024,-78.73063652,10917,689,0,10228.0,"Erie, New York, US",1188.3069809361466,6.3112576715214805
2381,2381,2405,New York,US,2020-09-20 04:22:56,44.11630765,-73.77297842,158,0,0,158.0,"Essex, New York, US",428.35841127829735,0.0
2382,2382,2406,New York,US,2020-09-20 04:22:56,44.59040891,-74.29926032,64,0,0,64.0,"Franklin, New York, US",127.94370476990123,0.0
2383,2383,2407,New York,US,2020-09-20 04:22:56,43.11363907,-74.41798804,332,24,0,308.0,"Fulton, New York, US",621.9208362212688,7.2289156626506035
2384,2384,2408,New York,US,2020-09-20 04:22:56,43.0022601,-78.19135193,314,5,0,309.0,"Genesee, New York, US",548.1843575418993,1.5923566878980893
2385,2385,2409,New York,US,2020-09-20 04:22:56,42.275797,-74.12384884,319,18,0,301.0,"Greene, New York, US",676.0193269475292,5.6426332288401255
2386,2386,2410,New York,US,2020-09-20 04:22:56,43.66146647,-74.49721957,15,0,0,15.0,"Hamilton, New York, US",339.67391304347825,0.0
2387,2387,2411,New York,US,2020-09-20 04:22:56,43.42034246,-74.96145307,319,10,0,309.0,"Herkimer, New York, US",520.2302712046837,3.134796238244514
2388,2388,2412,New York,US,2020-09-20 04:22:56,44.04200959,-75.94653457,161,0,0,161.0,"Jefferson, New York, US",146.5848462224812,0.0
2389,2389,2413,New York,US,2020-09-20 04:22:56,40.636182500000004,-73.94935552,66971,7315,0,59656.0,"Kings, New York, US",2616.1538152031544,10.922638156814143
2390,2390,2414,New York,US,2020-09-20 04:22:56,43.784415700000004,-75.44903992,50,0,0,50.0,"Lewis, New York, US",190.14298752661998,0.0
2391,2391,2415,New York,US,2020-09-20 04:22:56,42.72596275,-77.77966158,201,8,0,193.0,"Livingston, New York, US",319.48373970817306,3.9800995024875614
2392,2392,2416,New York,US,2020-09-20 04:22:56,42.91653905,-75.67266639,486,17,0,469.0,"Madison, New York, US",685.0763310356492,3.4979423868312765
2393,2393,2417,New York,US,2020-09-20 04:22:56,43.14638895,-77.69322942,5876,289,0,5587.0,"Monroe, New York, US",792.1592946600697,4.918311776718856
2394,2394,2418,New York,US,2020-09-20 04:22:56,42.90123494,-74.44011632,223,4,0,219.0,"Montgomery, New York, US",453.0586538266186,1.7937219730941705
2395,2395,2419,New York,US,2020-09-20 04:22:56,40.74066522,-73.58941873,46154,2201,0,43953.0,"Nassau, New York, US",3401.3695682293187,4.768817437275209
